timestamp,rrInterval,areaUp,areaDown,motion
1693556799420,760,3390,2037,2460
1693556799990,570,1678,536,2028
1693556800640,650,2852,1507,1682
1693556801520,880,2228,635,1806
1693556802140,620,2828,786,1052
1693556802950,810,114,10488,1536
1693556803350,400,3882,93,646
1693556803960,610,1825,4235,584
1693556804360,400,1810,949,114
1693556805350,990,11070,2383,86
1693556805640,290,405,406,38
1693556806570,600,1224,786,44
1693556807170,600,1918,495,60
1693556807770,600,1238,3546,118
1693556808550,780,370,7037,124
1693556809140,590,2148,13262,122
1693556809730,590,4427,12172,680
1693556810230,500,5512,1897,178
1693556810810,580,2100,8923,416
1693556811390,580,1787,5902,392
1693556811710,320,1918,2047,80
1693556812310,600,9559,307,84
1693556812870,560,460,2051,78
1693556813440,570,356,1727,28
1693556814000,560,2259,447,32
1693556814590,590,321,2699,56
1693556815870,1280,4129,2363,30
1693556816570,700,697,3268,48
1693556817270,700,1656,3303,20
1693556818120,850,8158,2392,102
1693556819030,910,2927,2523,46
1693556819760,730,3484,549,84
1693556821020,1260,2628,2364,44
1693556821590,570,184,2062,26
1693556824560,580,876,268,54
1693556827580,600,1470,6264,2
1693556828420,840,9381,61392,150
1693556829030,610,16204,3577,470
1693556832490,1220,10821,3459,40
1693556833120,630,1419,3436,6
1693556833710,590,861,3762,44
1693556840000,620,5307,3538,20
1693556840300,300,649,904,32
1693556841200,900,2565,6060,56
1693556842590,1390,12141,10012,24
1693556842990,400,2519,907,24
1693556843460,470,947,695,6
1693556844690,1230,4158,18525,8
1693556845310,620,3453,561,18
1693556845930,620,1707,2020,38
1693556846430,500,2093,2699,128
1693556847050,620,2427,1117,64
1693556847670,620,1101,542,22
1693556848290,620,839,2525,60
1693556849530,1240,4428,5506,118
1693556850150,620,3640,1087,66
1693556850780,630,1845,9833,362
1693556851390,610,2799,3309,64
1693556851840,450,192,690,126
1693556852440,600,2427,3635,120
1693556853040,600,285,1108,60
1693556853590,550,1969,473,60
1693556854170,580,376,2178,16
1693556854760,590,310,1645,18
1693556855360,600,394,594,24
1693556855990,630,315,1041,10
1693556857300,1310,192,3851,48
1693556857950,650,243,1557,16
1693556858550,600,561,966,0
1693556859210,660,3400,916,8
1693556859790,580,348,2139,12
1693556860390,600,1060,237,4
1693556860990,600,814,648,90
1693556861730,740,593,3687,66
1693556862360,630,1733,475,28
1693556862760,400,216,945,16
1693556863710,950,3105,2333,76
1693556864420,710,287,1249,6
1693556865100,680,675,2665,10
1693556865730,630,1814,761,2
1693556866380,650,709,1719,18
1693556866990,610,410,1490,0
1693556867580,590,364,1504,2
1693556868160,580,658,508,0
1693556868730,570,430,2041,2
1693556869320,590,343,1063,0
1693556869930,610,597,1402,14
1693556870600,670,487,1209,0
1693556871300,700,385,1627,0
1693556872030,730,377,2886,0
1693556873500,1470,3983,3110,10
1693556874220,720,351,2109,0
1693556874950,730,622,1717,0
1693556875680,730,654,2510,0
1693556876410,730,484,2205,8
1693556877120,710,1954,904,2
1693556877700,580,2283,708,36
1693556878500,660,1045,624,12
1693556879190,690,447,2224,10
1693556880750,1560,977,9273,42
1693556881670,920,4743,5203,126
1693556882300,630,471,4872,110
1693556882980,680,5430,1434,20
1693556883630,650,441,6396,2
1693556884320,690,2475,1105,54
1693556885670,1350,6576,45047,116
1693556887010,1340,41615,5458,60
1693556887480,470,175,802,14
1693556889380,1900,3229,5142,82
1693556890530,1150,8614,3203,52
1693556891220,690,3760,4494,82
1693556892900,1680,22154,13218,114
1693556893570,670,975,1682,38
1693556894450,880,2574,4068,128
1693556895020,570,296,2931,16
1693556896310,1290,8143,1221,100
1693556896600,290,504,733,4
1693556896860,260,628,508,48
1693556898460,1600,2814,14762,94
1693556904000,330,873,657,24
1693556904330,330,160,707,8
1693556904630,300,461,170,20
1693556905600,970,1048,1057,72
1693556906250,650,568,2517,36
1693556906900,650,694,1612,48
1693556907550,650,310,1188,0
1693556908210,660,827,2486,0
1693556908860,650,516,2046,10
1693556909530,670,769,2509,0
1693556910160,630,520,1362,28
1693556910790,630,1038,1293,6
1693556911410,620,598,2730,0
1693556912000,590,294,3394,0
1693556912640,640,1506,792,4
1693556913290,650,2761,1971,0
1693556913850,560,519,2648,10
1693556914610,760,1172,2153,8
1693556915180,570,501,932,6
1693556915960,780,1061,3712,22
1693556916610,650,533,1816,0
1693556917290,680,910,1568,0
1693556917960,670,681,2850,0
1693556918400,440,372,1273,2
1693556918660,260,650,227,8
1693556919290,630,569,2001,8
1693556919970,680,651,3097,0
1693556920620,650,628,1886,0
1693556921290,670,655,1872,4
1693556921950,660,581,2232,6
1693556922630,680,705,2305,0
1693556923290,660,562,1792,0
1693556923980,690,606,2213,0
1693556924680,700,547,1728,0
1693556925380,700,486,2723,0
1693556926070,690,612,2024,0
1693556926750,680,633,1626,0
1693556927430,680,705,2467,0
1693556928120,690,1891,4122,58
1693556928800,680,920,1699,2
1693556929480,680,4261,1470,82
1693556930470,990,2721,9740,110
1693556931580,1110,42886,9738,102
1693556932260,680,2871,3498,166
1693556932940,680,775,2180,76
1693556933510,570,670,20350,84
1693556934180,670,7030,2211,40
1693556934960,780,1982,5717,106
1693556936300,1340,3330,24495,66
1693556936970,670,2947,2014,40
1693556938790,1820,4836,10707,128
1693556940400,1610,12213,11935,120
1693556940690,290,1029,127,0
1693556941330,640,114,3472,26
1693556942020,690,2718,4976,44
1693556942710,690,2362,2748,114
1693556943400,690,2893,3343,40
1693556944260,860,2053,6865,138
1693556944860,600,3244,3757,58
1693556945880,1020,13253,2214,94
1693556946830,950,6684,8986,172
1693556947750,920,7789,1555,72
1693556949540,1790,14064,37795,132
1693556950060,520,10576,525,98
1693556951080,1020,25549,28896,166
1693556951770,690,5302,17847,38
1693556952130,360,1219,5255,184
1693556952820,690,8418,388,40
1693556953420,600,693,2082,22
1693556953990,570,634,2226,24
1693556954270,280,566,259,2
1693556955720,1450,3892,3018,20
1693556956310,590,694,1986,8
1693556956900,590,1203,10506,8
1693556957660,760,10793,1153,6
1693556958380,720,724,4247,2
1693556959140,760,736,1837,0
1693556959920,780,711,3234,0
1693556960650,730,3588,7340,40
1693556961750,1100,29675,2045,20
1693556962260,510,3684,1995,8
1693556962730,470,2126,4404,14
1693556967710,270,824,237,2
1693556968110,400,495,855,4
1693556968460,350,452,2406,0
1693556969880,980,1532,2045,28
1693556970190,310,240,478,30
1693556970650,270,173,550,14
1693556971390,740,369,7161,0
1693556972930,1540,39810,34180,36
1693556974630,1700,70149,10086,94
1693556976030,1400,4060,6550,76
1693556976300,270,841,181,0
1693556976720,420,451,1014,2
1693556977380,660,903,2988,2
1693556977680,300,680,373,0
1693556978010,330,112,398,4
1693556978660,650,668,2766,10
1693556978960,300,480,495,2
1693556980020,1060,1401,3128,4
1693556980770,750,649,5503,0
1693556981260,490,3734,1047,10
1693556981850,350,962,1913,20
1693556983020,1170,849,14580,62
1693556983950,930,3616,4581,34
1693556984500,550,4745,113,12
1693556985540,1040,15384,32088,50
1693556987350,1810,48351,25968,98
1693556988620,1270,8631,5446,18
1693556989010,390,1488,2308,44
1693556989890,880,2727,3250,12
1693556990520,630,628,4557,2
1693556991540,1020,5705,6364,60
1693556992070,530,2228,1260,8
1693556992800,730,2245,2031,30
1693556993480,680,2554,1596,40
1693556994130,650,556,2001,26
1693556994850,720,861,6467,8
1693556996100,1250,10606,4551,20
1693556996740,640,2353,1624,18
1693556997400,430,1033,1177,16
1693556998090,690,1877,1549,16
1693556998780,690,2799,1027,18
1693556999050,270,312,867,2
1693556999580,530,1761,3513,32
1693557000150,570,3413,3148,34
1693557000690,540,3004,2200,46
1693557001280,590,3360,702,50
1693557001930,650,1578,2590,28
1693557002510,580,1521,3486,48
1693557003230,720,4558,4441,60
1693557003850,620,3584,26301,106
1693557005640,1790,92138,5428,114
1693557006220,580,2116,4494,78
1693557006910,690,5582,1630,70
1693557007780,870,2388,6247,28
1693557008610,830,3031,9574,32
1693557009030,420,3508,281,42
1693557009760,730,2523,1677,96
1693557010690,930,1755,5116,64
1693557011350,660,3596,4806,42
1693557012750,1400,8729,6968,94
1693557013440,690,591,2209,4
1693557014090,650,3101,1479,16
1693557014780,690,575,1783,12
1693557015540,760,816,1966,2
1693557016780,1240,715,12229,26
1693557017520,740,1306,6753,56
1693557018180,660,1159,30855,102
1693557018920,740,9039,5680,86
1693557019660,740,1479,4323,142
1693557020280,620,402,4088,94
1693557020920,640,3252,6091,50
1693557021740,820,18187,2344,134
1693557022330,590,473,2262,92
1693557022730,400,2584,2182,52
1693557023090,360,1291,2392,40
1693557023520,430,1695,2793,60
1693557023850,330,2929,631,36
1693557025070,1220,13974,27127,132
1693557026250,1180,34043,5060,146
1693557031580,260,196,1298,56
1693557032320,740,12865,15324,90
1693557034200,1880,28027,11860,94
1693557034740,540,523,5610,16
1693557035470,730,8700,2530,10
1693557036840,1370,8575,6788,104
1693557038340,1500,14199,6024,72
1693557038900,560,1381,1400,70
1693557039320,420,225,2512,32
1693557041110,1790,27071,15841,144
1693557041790,680,5279,2842,38
1693557042470,680,1026,625,96
1693557043380,910,737,15007,54
1693557044730,1350,12010,13751,100
1693557045060,330,1464,549,44
1693557045430,370,2170,2198,54
1693557046980,1550,9424,14042,126
1693557047660,680,1240,637,70
1693557048420,760,769,6831,80
1693557049200,780,2054,6154,76
1693557050440,1240,6499,2847,64
1693557050990,550,765,1617,40
1693557051720,730,3090,1070,28
1693557052320,600,545,1500,14
1693557052900,580,606,2165,30
1693557053480,580,495,1138,0
1693557054060,580,556,2211,10
1693557054620,560,474,1101,4
1693557055260,640,811,3820,12
1693557056150,890,7389,6819,106
1693557056810,660,4661,1285,116
1693557057300,490,1722,4877,56
1693557057960,660,2092,1084,144
1693557058620,660,550,8920,86
1693557060330,1710,18767,5694,100
1693557061840,1510,5743,14841,126
1693557062500,660,780,7774,22
1693557063160,660,5335,6670,98
1693557063630,470,1734,10618,124
1693557064270,640,6506,10786,220
1693557064910,640,5090,2366,818
1693557065510,600,1138,16711,376
1693557066140,630,4749,8238,192
1693557066540,400,454,2735,54
1693557067330,790,1644,15283,136
1693557067950,620,2155,2287,52
1693557068580,630,1360,4304,118
1693557068960,380,2875,96,86
1693557069510,550,1413,4821,108
1693557070110,600,3970,2968,82
1693557070590,480,2386,2442,78
1693557071510,920,6168,1882,30
1693557071800,290,552,306,12
1693557072510,710,186,1135,38
1693557073340,830,6226,4324,26
1693557074240,900,5283,18886,36
1693557075870,1630,34713,14818,104
1693557077290,1420,24404,7066,128
1693557078440,1150,10777,7401,88
1693557079000,560,3307,1681,102
1693557079580,580,3286,1592,160
1693557080540,960,2472,2368,94
1693557081160,620,727,3556,8
1693557081790,630,566,2047,8
1693557082480,690,738,3219,6
1693557083210,730,1387,2568,4
1693557083590,380,502,331,4
1693557083950,360,89,878,2
1693557084720,770,467,835,0
1693557085730,1010,4300,5483,52
1693557086260,530,2954,976,76
1693557086860,600,2920,787,10
1693557087600,740,1076,4773,26
1693557088310,710,780,4704,22
1693557089000,690,2422,4440,54
1693557089260,260,261,783,18
1693557089740,480,1699,706,90
1693557090450,710,4008,1486,62
1693557090920,470,301,2251,68
1693557096600,1120,4814,6502,44
1693557096890,290,1034,353,42
1693557097300,410,387,3276,32
1693557098390,1090,12519,1305,32
1693557098660,270,265,693,34
1693557099230,570,1296,4629,20
1693557100130,900,2053,1889,32
1693557100890,760,806,5370,16
1693557101620,730,631,1882,2
1693557102350,730,2815,1320,4
1693557103060,710,481,2610,4
1693557103780,720,753,1967,8
1693557104490,710,622,3003,12
1693557105160,670,486,1325,10
1693557105850,690,1070,2568,4
1693557106520,670,448,2578,2
1693557107250,730,778,1940,2
1693557108000,750,824,5698,38
1693557108400,400,1296,520,56
1693557109190,790,2649,4616,36
1693557109840,650,4586,255,60
1693557110630,790,694,1396,102
1693557112070,1440,1003,8279,34
1693557115440,690,2830,23401,110
1693557116130,690,16918,5430,38
1693557116820,690,19637,91744,102
1693557117440,620,37771,27716,368
1693557118280,720,168732,160981,420
1693557118760,480,22063,11719,144
1693557119460,700,8491,34482,260
1693557120160,700,17241,1864,208
1693557120860,700,1832,9061,156
1693557121440,580,1782,5656,120
1693557122140,700,3973,1471,240
1693557122840,700,2607,2020,244
1693557123430,590,1848,3628,32
1693557124720,1290,7821,1662,144
1693557125390,670,1657,5401,42
1693557126040,380,66,1895,36
1693557126680,640,5008,1398,190
1693557127300,620,1399,6582,166
1693557127900,600,2499,2534,228
1693557128500,600,5244,2689,204
1693557129050,550,2116,3693,360
1693557129690,640,4862,6583,194
1693557130330,640,7998,8726,348
1693557130900,570,1003,3205,132
1693557131540,640,5011,2106,52
1693557132170,630,1520,5015,2
1693557132800,630,1685,3708,0
1693557133470,670,2191,5038,2
1693557134110,640,1706,3319,2
1693557134770,660,1515,3900,2
1693557135500,730,1291,4709,0
1693557136270,770,3254,3565,4
1693557137040,770,3591,3705,0
1693557137790,750,1681,5788,0
1693557138500,710,4298,3051,2
1693557139210,710,1866,5754,0
1693557139860,650,1713,4855,0
1693557140540,680,1911,6124,0
1693557141250,710,2489,6213,4
1693557141990,740,2523,6843,0
1693557142730,740,2317,6858,0
1693557143500,770,4259,4398,0
1693557144270,770,5355,3358,0
1693557145710,1440,1786,29777,2
1693557149040,720,9326,90532,68
1693557149750,710,58637,357874,626
1693557150600,700,135139,134101,278
1693557151300,700,37985,23804,116
1693557152170,870,34896,29112,296
1693557153400,1230,57906,9936,126
1693557154100,700,4865,1434,70
1693557154760,660,1933,2104,82
1693557161350,630,814,2410,10
1693557162010,660,2345,4050,24
1693557162640,630,1398,530,22
1693557163260,620,589,1097,2
1693557164160,900,860,8313,8
1693557164540,380,915,487,38
1693557165090,550,595,1167,6
1693557165490,400,783,794,44
1693557166430,760,1683,3504,48
1693557166740,310,286,2386,38
1693557167790,1050,10427,4044,136
1693557168050,260,153,608,30
1693557169060,1010,3855,9877,110
1693557170390,1330,19124,3018,36
1693557171020,630,2995,1374,2
1693557171690,670,994,2927,0
1693557172310,620,715,1621,4
1693557172950,640,738,2809,0
1693557173510,560,706,1641,2
1693557174130,620,2169,4693,54
1693557174540,410,750,2181,44
1693557175560,1020,7158,8795,82
1693557176210,650,3688,5651,64
1693557176600,390,1050,6771,152
1693557177250,650,1551,5190,212
1693557177850,600,280,6724,74
1693557179710,1860,40564,7498,86
1693557181080,1370,21081,2257,60
1693557181720,640,692,2200,22
1693557182390,670,471,2035,6
1693557183080,690,2212,445,16
1693557183730,650,450,2280,16
1693557184400,670,607,2197,4
1693557185030,630,398,1884,2
1693557185650,620,585,1589,0
1693557186280,630,733,2058,2
1693557186930,650,585,2540,0
1693557187610,680,684,1753,0
1693557188290,680,602,1746,0
1693557188990,700,595,1858,0
1693557189690,700,438,2452,0
1693557190350,660,539,1093,0
1693557191050,700,673,2701,0
1693557191760,710,1164,2463,6
1693557192470,710,1098,2318,8
1693557193200,730,864,2760,12
1693557193930,730,626,3879,10
1693557194620,690,1665,2145,38
1693557195270,650,469,3270,12
1693557196240,970,4666,1437,18
1693557196590,350,1331,273,16
1693557197250,660,547,2618,6
1693557197930,680,681,1969,0
1693557198630,700,755,2213,2
1693557199080,450,674,2280,0
1693557200050,770,1488,1739,46
1693557200690,640,378,1768,2
1693557201310,620,575,937,30
1693557201940,630,915,3004,6
1693557202600,660,871,2320,0
1693557203280,680,955,3009,4
1693557203660,380,546,964,0
1693557203960,300,867,1054,48
1693557204650,690,1314,3399,30
1693557205290,640,451,2375,8
1693557205950,660,882,1327,26
1693557206590,640,517,2212,28
1693557207260,670,618,1752,44
1693557207750,490,231,2664,12
1693557208620,870,7257,1427,48
1693557209310,690,862,3000,12
1693557210010,700,964,2736,2
1693557210540,530,636,811,0
1693557211350,810,1690,6490,0
1693557212020,670,4867,1572,54
1693557212710,690,628,2419,12
1693557213010,300,322,1036,2
1693557213290,280,973,659,48
1693557214210,920,1851,8588,14
1693557214840,410,144,1443,14
1693557216150,1310,14896,5406,64
1693557218110,1960,13676,7457,58
1693557218740,630,603,2533,0
1693557219350,610,920,2243,0
1693557226760,990,51144,358777,116
1693557228090,1330,144032,357495,116
1693557229000,640,90647,5217,176
1693557230060,1060,46930,546706,136
1693557236980,1870,12091,3148,0
1693557242010,360,41839,29444,8
1693557243610,1180,52922,424697,24
1693557248310,1810,53410,17822,54
1693557250870,530,5656,1996,26
1693557251530,660,6595,1271,14
1693557252130,600,703,2821,10
1693557252750,620,1193,2550,14
1693557253430,680,946,3597,22
1693557254130,700,1231,2347,16
1693557254790,660,533,2995,0
1693557256150,1360,10770,10439,136
1693557257020,870,5961,4683,124
1693557258150,1130,2659,4398,8
1693557258840,690,579,5143,2
1693557259510,670,2406,942,0
1693557260270,760,3686,6147,2
1693557260980,710,6150,2311,4
1693557261650,670,696,2874,2
1693557262340,690,1134,2455,2
1693557263050,710,994,5072,0
1693557265860,770,3633,3384,0
1693557267330,1470,8920,5027,16
1693557268030,700,817,2797,2
1693557268690,660,1048,2338,0
1693557269380,690,903,3750,0
1693557270070,690,1016,3066,4
1693557270780,710,1079,3196,0
1693557271510,730,927,3145,0
1693557272250,740,943,4012,4
1693557272950,700,824,2921,0
1693557273650,700,1132,2750,0
1693557274340,690,951,3861,0
1693557275030,690,1018,3126,0
1693557275740,710,967,4048,0
1693557276440,700,3137,2061,8
1693557277140,700,867,3086,0
1693557277830,690,1016,3198,0
1693557278510,680,907,2577,0
1693557279200,690,703,4522,0
1693557281170,1970,13494,13866,66
1693557282520,1350,16643,4904,60
1693557289850,690,1066,4792,16
1693557290510,660,5201,2079,36
1693557291220,710,2142,2576,86
1693557291700,480,2375,1387,28
1693557292510,810,4154,1891,84
1693557293140,630,735,2732,22
1693557293810,670,1104,2082,10
1693557294420,610,478,2441,0
1693557295030,610,933,1864,0
1693557295660,630,690,3018,0
1693557296300,640,820,2241,0
1693557296960,660,888,2311,0
1693557297640,680,1119,2473,0
1693557298190,550,216,3183,2
1693557298960,770,6118,2505,76
1693557299870,910,1724,4758,66
1693557300530,660,803,2237,66
1693557301550,1020,625,6769,82
