timestamp,bm,createTime,mbbAfter,mbbBefore,reportType,rrInterval,uploadTime,showtimestamp
1690333076500,14.0,2023-07-26 09:04:10,823.0,3323.0,1.0,1450.0,2023-07-26 09:04:10,2023-07-26 08:57:56
1690333079710,4.0,2023-07-26 09:04:10,650.0,432.0,1.0,940.0,2023-07-26 09:04:10,2023-07-26 08:57:59
1690333080700,10.0,2023-07-26 09:04:10,636.0,487.0,1.0,990.0,2023-07-26 09:04:10,2023-07-26 08:58:00
1690333081680,8.0,2023-07-26 09:04:10,810.0,499.0,1.0,980.0,2023-07-26 09:04:10,2023-07-26 08:58:01
1690333082690,6.0,2023-07-26 09:04:10,984.0,555.0,1.0,1010.0,2023-07-26 09:04:10,2023-07-26 08:58:02
1690333083660,16.0,2023-07-26 09:04:10,974.0,631.0,1.0,970.0,2023-07-26 09:04:10,2023-07-26 08:58:03
1690333084670,8.0,2023-07-26 09:04:10,1264.0,811.0,1.0,1010.0,2023-07-26 09:04:10,2023-07-26 08:58:04
1690333085660,2.0,2023-07-26 09:04:10,1224.0,894.0,1.0,990.0,2023-07-26 09:04:10,2023-07-26 08:58:05
1690333086620,6.0,2023-07-26 09:04:10,1136.0,954.0,1.0,960.0,2023-07-26 09:04:10,2023-07-26 08:58:06
1690333087510,2.0,2023-07-26 09:04:10,1210.0,809.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:07
1690333088340,10.0,2023-07-26 09:04:10,1161.0,825.0,1.0,830.0,2023-07-26 09:04:10,2023-07-26 08:58:08
1690333089200,12.0,2023-07-26 09:04:10,1365.0,984.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:58:09
1690333090060,6.0,2023-07-26 09:04:10,1584.0,1095.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:58:10
1690333090910,12.0,2023-07-26 09:04:10,1513.0,1213.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:58:10
1690333091800,12.0,2023-07-26 09:04:10,1746.0,1410.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:11
1690333092690,6.0,2023-07-26 09:04:10,1708.0,1388.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:12
1690333093590,6.0,2023-07-26 09:04:10,1656.0,1409.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:58:13
1690333094480,10.0,2023-07-26 09:04:10,1497.0,1181.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:14
1690333095360,10.0,2023-07-26 09:04:10,1719.0,1216.0,1.0,880.0,2023-07-26 09:04:10,2023-07-26 08:58:15
1690333096270,8.0,2023-07-26 09:04:10,1629.0,1495.0,1.0,910.0,2023-07-26 09:04:10,2023-07-26 08:58:16
1690333097180,4.0,2023-07-26 09:04:10,1384.0,1394.0,1.0,910.0,2023-07-26 09:04:10,2023-07-26 08:58:17
1690333097970,14.0,2023-07-26 09:04:10,1537.0,1577.0,1.0,790.0,2023-07-26 09:04:10,2023-07-26 08:58:17
1690333098910,8.0,2023-07-26 09:04:10,1171.0,1674.0,1.0,940.0,2023-07-26 09:04:10,2023-07-26 08:58:18
1690333099830,26.0,2023-07-26 09:04:10,683.0,896.0,1.0,920.0,2023-07-26 09:04:10,2023-07-26 08:58:19
1690333100670,24.0,2023-07-26 09:04:10,1741.0,1125.0,1.0,840.0,2023-07-26 09:04:10,2023-07-26 08:58:20
1690333101570,4.0,2023-07-26 09:04:10,1302.0,1055.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:58:21
1690333102440,12.0,2023-07-26 09:04:10,1272.0,1027.0,1.0,870.0,2023-07-26 09:04:10,2023-07-26 08:58:22
1690333103320,6.0,2023-07-26 09:04:10,1319.0,1017.0,1.0,880.0,2023-07-26 09:04:10,2023-07-26 08:58:23
1690333104200,8.0,2023-07-26 09:04:10,1158.0,988.0,1.0,880.0,2023-07-26 09:04:10,2023-07-26 08:58:24
1690333105050,6.0,2023-07-26 09:04:10,1036.0,823.0,1.0,850.0,2023-07-26 09:04:10,2023-07-26 08:58:25
1690333105940,4.0,2023-07-26 09:04:10,1313.0,1003.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:25
1690333106840,4.0,2023-07-26 09:04:10,1324.0,1057.0,1.0,900.0,2023-07-26 09:04:10,2023-07-26 08:58:26
1690333107750,14.0,2023-07-26 09:04:10,1324.0,1049.0,1.0,910.0,2023-07-26 09:04:10,2023-07-26 08:58:27
1690333108640,4.0,2023-07-26 09:04:10,1169.0,853.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:28
1690333109530,8.0,2023-07-26 09:04:10,1314.0,973.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:29
1690333110450,6.0,2023-07-26 09:04:10,1419.0,1153.0,1.0,920.0,2023-07-26 09:04:10,2023-07-26 08:58:30
1690333111380,10.0,2023-07-26 09:04:10,1327.0,1162.0,1.0,930.0,2023-07-26 09:04:10,2023-07-26 08:58:31
1690333112240,8.0,2023-07-26 09:04:10,1020.0,820.0,1.0,860.0,2023-07-26 09:04:10,2023-07-26 08:58:32
1690333113120,2.0,2023-07-26 09:04:10,1304.0,893.0,1.0,880.0,2023-07-26 09:04:10,2023-07-26 08:58:33
1690333114050,8.0,2023-07-26 09:04:10,1234.0,1124.0,1.0,930.0,2023-07-26 09:04:10,2023-07-26 08:58:34
1690333114960,6.0,2023-07-26 09:04:10,1151.0,1061.0,1.0,910.0,2023-07-26 09:04:10,2023-07-26 08:58:34
1690333115850,16.0,2023-07-26 09:04:10,867.0,922.0,1.0,890.0,2023-07-26 09:04:10,2023-07-26 08:58:35
1690333116630,52.0,2023-07-26 09:04:10,3503.0,1342.0,1.0,780.0,2023-07-26 09:04:10,2023-07-26 08:58:36
1690333117570,4.0,2023-07-26 09:04:10,3409.0,3102.0,1.0,940.0,2023-07-26 09:04:10,2023-07-26 08:58:37
1690333119320,10.0,2023-07-26 09:04:10,1180.0,1749.0,1.0,1750.0,2023-07-26 09:04:10,2023-07-26 08:58:39
1690333120160,8.0,2023-07-26 09:04:10,1462.0,659.0,1.0,840.0,2023-07-26 09:04:10,2023-07-26 08:58:40
